Year,Month,ACAD,ARCH,BADL,BIBE,BISC,BLCA,BRCA,CANY,CARE,CAVE,CHIS,CONG,CRLA,CUVA,DENA,DEVA,DRTO,EVER,GAAR,GLAC,GLBA,GRBA,GRCA,GRSA,GRSM,GRTE,GUMO,HALE,HAVO,HOSP,INDU,ISRO,JEFF,JOTR,KATM,KEFJ,KICA,KOVA,LACL,LAVO,MACA,MEVE,MORA,NERI,NOCA,NPSA,OLYM,PEFO,PINN,REDW,ROMO,SAGU,SEQU,SHEN,THRO,VIIS,VOYA,WHSA,WICA,WRST,YELL,YOSE,ZION
2005,SEP,321070,88218,89849,29690,26186,21662,152109,55225,79673,24415,42447,6537,61550,241981,38121,84526,1122,44948,302,269149,59586,10136,392835,25525,854342,344390,10159,126691,181520,120094,176484,1854,157892,70188,7761,25444,66683,780,980,53655,159409,57200,165535,95646,3347,0,348835,44337,10772,38236,406772,34215,108674,113659,64437,24253,26498,30103,69053,5688,393362,430134,298465
2005,OCT,207599,63626,40128,17629,75962,12606,83564,45512,56577,22551,28700,10642,22934,218612,5716,73927,2247,16674,0,64658,226,6685,335518,14690,1054311,135657,15173,120566,167435,121480,172414,193,166615,101034,0,3592,57469,968,220,27263,143111,31087,75533,110991,326,0,161829,45679,11602,26773,199748,50482,71964,161907,32375,34857,10756,29665,25951,530,142912,318508,227570
2005,NOV,37101,23813,13176,33235,26160,3490,31923,13569,16515,19960,22204,5974,26381,132778,2922,62003,1047,128727,0,11848,74,1836,230597,4507,721684,31528,15085,111037,207796,92855,294311,38,133547,113626,0,439,29519,141,125,7955,102913,11057,33175,34523,15,0,104002,28656,10031,14044,79707,54188,49402,115249,13060,48940,2343,27804,14275,60,11505,152671,118083
2005,DEC,11016,13206,8126,22994,38313,1748,17704,4133,10464,22200,0,5319,4247,103132,2501,50867,3921,106164,0,9626,85,1148,198456,2747,470540,40485,11288,120566,126641,57398,72130,160,103103,98572,100,5,22058,105,125,5550,92934,7930,23480,21116,14,0,97315,27224,6828,13479,58336,60360,32780,4357,2155,62386,808,30051,12727,35,16839,111231,70858
2004,JAN,11861,11571,10032,21827,46072,2629,12911,4172,6727,19653,37978,7344,5782,244737,313,52401,5550,142612,0,8647,64,1084,150345,2600,307017,51294,10961,108940,101002,84444,48885,35,62216,113881,200,132,21380,90,210,7318,83723,3718,19661,19344,0,0,113575,22757,10153,18765,57795,60749,32957,14864,1258,62137,12105,25006,12426,25,22817,100020,67913
2004,FEB,14266,11378,7214,26173,25368,2812,12708,4814,6428,14920,30637,11462,4481,254183,392,64861,5152,160274,10,12512,73,1042,148379,2145,336212,36582,9524,105048,108509,90441,109572,39,63842,112696,210,229,20851,99,175,4934,78193,3859,22797,16489,0,0,109916,19773,10945,19114,58503,85922,31324,23956,1699,96746,13787,24133,11321,95,30030,106258,81970
2004,MAR,20952,58919,17981,44130,35138,5450,37785,29183,27809,46856,40684,12786,10838,181631,1441,96111,6766,143197,35,16805,28,2571,313056,14022,506804,54733,21998,124182,101660,109638,120575,75,135784,175444,0,282,24187,260,180,7612,117950,14438,23318,34189,137,0,107077,45356,19529,17561,79540,98564,46987,41044,1940,90759,13216,52718,17831,230,20187,146876,190919
2004,APR,60180,79069,29627,53050,40813,5871,75449,45674,56191,32117,56831,14541,11397,160318,3087,96662,8495,70008,31,54898,510,5907,409645,8859,675350,52743,17345,119373,96799,147807,118005,102,155397,183679,0,218,34263,258,156,9552,158941,21649,34417,56760,130,0,137681,46240,21778,32886,62595,54559,62543,96523,12518,72066,1336,38574,26964,520,32434,228212,297906
2004,MAY,134597,113248,61399,19924,50978,16492,110922,68230,77391,41086,61310,11132,24379,260642,30132,77981,8172,139849,234,116163,45512,9205,444078,40633,774049,160692,18676,124228,126179,129419,142175,696,186184,103122,0,15022,63068,183,200,24648,189744,42616,67106,105912,752,0,223346,53074,19483,33653,179887,49953,103991,157617,34680,74397,27441,44254,44525,2365,216905,326017,295304
2004,JUN,305134,94638,165208,18229,61395,31476,141240,40279,72153,54108,58033,4586,54046,373601,100127,60618,8202,135819,2698,281589,82066,12825,529486,49091,1076888,463445,15898,136021,89405,152596,235216,2736,257932,64776,6490,57374,68116,650,980,54481,214799,80600,179952,144494,1764,0,344345,85481,13243,44352,421739,34763,120331,143049,72032,85262,44364,44139,92423,12283,584925,449566,326499
2004,JUL,471406,93569,227954,18171,68247,35467,156430,31328,69685,74673,62994,10888,100651,356790,116601,80405,7835,56238,3422,541644,85286,14533,625584,56662,1355683,588627,16487,142452,129173,153893,296161,5660,993065,59155,26990,76334,53410,800,900,88936,290655,96448,284252,270103,5620,0,399944,91809,12731,61569,633725,42098,196589,167700,110561,70070,48954,64542,134552,18332,732682,531864,337145
2004,AUG,524675,83585,241351,29821,43648,29364,157487,37090,71658,43140,79304,8578,99839,408862,108097,50191,2785,59426,3338,602042,83350,12722,549643,43843,1002046,405576,14032,141117,135914,129203,254818,5731,363580,59699,14177,66673,92037,700,875,83013,259639,81771,255000,191816,5856,0,940156,73278,12643,63415,561913,37625,169686,171220,117902,55765,48480,40010,127127,16926,657869,508094,338899
2004,SEP,357146,95276,98625,24288,17178,23925,160851,49662,84771,28198,61629,9601,68032,279209,39969,59984,1365,35407,512,288378,56627,11214,425037,27468,876758,342945,12976,117257,113402,132773,241134,1682,162690,67954,8720,26569,65570,700,710,57542,165896,52791,167700,122925,2158,0,341704,45627,9273,35248,407864,34178,97919,117324,69698,26384,25879,33854,70473,5820,406327,393437,323156
2004,OCT,261284,58743,43979,25221,40851,14142,81867,45526,58850,25230,26026,13532,30256,366784,2525,52428,4365,66229,0,89257,40,6524,333874,15255,1158267,117902,21055,118301,117519,117610,124739,226,173606,104369,0,1352,40080,820,220,27231,139818,33497,72500,124043,458,0,167016,48122,10071,30985,200180,45479,68789,240216,34497,45633,10694,31717,27354,530,135605,272200,227332
2004,NOV,34125,21208,18598,39418,24255,5180,23834,11125,12543,18074,13107,13881,6106,247374,1059,46480,4668,77465,0,11824,65,1372,219953,4177,630539,45877,13570,108458,105980,86295,64693,31,127837,112344,0,27,24822,96,125,7881,98800,8771,63844,36167,34,0,99965,24981,9923,17646,52173,53001,39547,66531,13935,51984,2353,23219,15654,60,13939,121622,113626
2004,DEC,12221,11927,14062,37471,24361,2773,15769,4623,5502,21544,9183,7916,1259,172044,493,26698,4562,94831,2,10174,65,880,177154,2449,467433,39957,9829,110100,81849,84616,54357,263,97217,86540,0,20,17251,88,175,6519,90109,6653,27203,29540,3,0,88997,23502,7625,16835,65985,54573,29514,20956,3869,62387,432,26019,13227,35,14597,96745,76673
2003,JAN,22917,13326,5011,27725,31919,3237,14818,4923,8932,17739,39792,6602,5567,256967,975,63268,4639,116320,0,9321,54,1455,156481,2890,305430,61043,11005,86899,77502,58698,62853,78,65373,117131,210,75,20906,80,115,8046,82516,5240,31549,16379,34,0,117392,22632,7267,19675,61472,70135,34021,14899,1334,82691,10416,27021,19696,25,36387,116984,71233
2003,FEB,21993,13760,3674,25488,36473,2133,13220,4914,8448,16268,32769,7207,7603,223868,886,63109,5930,131014,1,17673,56,1269,148388,2426,332223,57583,10441,114503,85436,57610,53175,54,59952,114255,210,43,17598,100,150,7068,72841,4533,25616,20224,22,0,105632,21740,10790,15240,48224,72986,25170,5115,1682,82608,8389,21978,17158,95,39494,111506,72781
2003,MAR,34274,50242,8100,48783,44155,3695,31843,39160,22280,46435,39387,15321,3987,208856,753,91999,7251,135722,8,12414,43,1945,274120,9028,533896,48717,20533,92657,80336,124353,113304,37,155742,162371,210,69,23965,200,150,7294,116210,11270,21826,37589,47,0,123961,38619,20018,16109,63999,111760,36300,42356,2425,102881,8465,48941,31009,230,17718,137550,143284
2003,APR,68444,70795,13483,42992,42650,5817,58817,43718,50657,35106,43248,10013,3389,194959,2985,85781,7961,94008,11,31312,68,4787,340245,9175,701080,64112,17016,110475,72984,154511,111582,99,156952,180230,210,1090,28351,300,120,8403,159171,22083,25525,62182,130,0,183861,44343,21773,23527,69226,58639,56662,83405,18106,79850,378,49422,33398,520,28877,174337,244910
2003,MAY,135443,106873,49165,21305,53018,22931,89990,56781,74452,42818,57610,10020,26224,246032,27260,77385,8519,68448,38,97852,46093,8859,398371,36170,780366,90174,17691,114217,107521,110399,153938,826,213776,120713,210,15440,68068,435,200,19656,188335,41268,79000,96727,871,0,226461,53241,23291,30642,198771,52457,117788,97130,37445,85747,26333,47719,82461,1903,206245,280335,304556
2003,JUN,309230,101997,154035,18558,30740,26230,133567,40942,70856,61458,66795,6942,65998,347928,88471,60105,8016,58174,1952,370232,76891,14603,536251,51008,1156774,480739,16124,112981,72394,382375,263749,2754,292498,63436,8548,54455,67111,650,960,49339,217213,83797,182774,139886,2076,0,394437,92101,11470,42965,457861,33228,132100,126203,78469,66813,43785,51077,135148,9627,580919,445887,308634
2003,JUL,547836,95296,229203,15225,60014,35243,129448,36121,65030,84711,71851,6786,104899,309731,104686,67004,8184,64537,2422,490284,93887,17007,603109,51521,1326666,570488,16390,154724,109912,143195,310564,5350,948606,54407,23121,76258,94396,719,850,94453,288435,86887,270329,270651,5531,0,522505,94694,14251,71114,678086,38741,169873,177960,114219,60407,47475,69691,195724,13521,809689,536683,294996
2003,AUG,595191,99352,236385,15086,56524,27237,148407,39533,65174,57097,74376,8109,110915,249006,97821,84638,6586,65496,536,261481,90500,15561,550855,44718,1109676,550815,13157,154747,118371,123997,307753,6658,306975,58947,10949,63980,97916,749,750,91650,261275,82861,277539,182619,8076,0,805921,68902,15107,64070,626473,42007,167864,176502,116140,86612,47020,49207,187019,13173,698753,604093,312162
2003,SEP,376060,99639,109614,15387,33197,20690,142962,52597,80415,23767,55783,5325,67505,259371,34639,82806,3455,55460,85,235172,58244,11135,377719,21472,807827,300997,11982,125258,107430,113631,163019,1427,144278,66148,7471,23376,55850,500,620,72273,157770,47380,172787,101247,3515,0,388750,45348,12213,52803,465941,28814,94607,82865,72031,28016,26451,35721,79372,3592,404498,405605,280970
2003,OCT,262412,72875,35712,22834,56771,12256,95542,45456,62967,27305,41312,10588,70382,286433,889,80112,4997,70974,11,107295,226,7882,335317,15367,1239051,44268,20658,133619,106773,96009,145072,267,154375,106265,225,7400,43998,100,220,31890,127128,36768,106540,114450,398,0,152942,48955,8310,36356,262699,43747,73412,245792,36908,35792,10770,33749,47023,530,175877,316366,229992
2003,NOV,44294,21343,15818,30981,21475,4183,29710,17401,18705,20391,31566,12702,6764,94103,374,70637,4646,81601,5,20937,159,1576,220124,5164,658929,42495,15439,120345,101687,114996,205133,15,110794,125043,0,1423,21486,82,180,7748,103854,10814,43464,38995,12,0,87717,29599,10193,16300,69681,44804,36007,94173,9904,47960,2484,27600,23247,60,7967,136390,119860
2003,DEC,12968,12283,10834,28020,23095,3595,15436,5440,7525,24536,31430,7499,5950,202337,450,63531,4557,98894,6,10073,98,941,183920,2436,414927,44262,10921,124243,82178,81537,63307,235,75898,114400,225,110,16342,91,190,6564,94389,5689,25402,30215,12,0,115748,26071,8108,19325,64823,46379,35493,17550,1632,62304,2265,29882,22912,35,12951,112928,75414
2002,JAN,15309,9951,9372,32123,45528,3208,19146,4093,7968,17122,36653,6713,5890,251492,101,84086,5315,116699,5,6171,174,1422,141451,2543,287352,56314,10880,107643,94419,69538,72888,22,77671,104712,210,122,23120,50,175,7941,84214,5411,21371,16390,0,169,98582,21798,10126,13418,64696,63112,20699,26668,672,66733,16113,24856,19934,25,40465,108906,55866
2002,FEB,25071,18163,9139,30058,29567,2790,22014,6319,8217,16446,39572,9415,5794,249791,90,103154,6379,123767,20,9065,174,1444,147784,3453,350391,56764,12344,122405,108509,74832,55749,67,93669,103356,210,22,18934,100,150,6840,77786,6075,25394,22944,0,113,123199,26808,12676,15639,62365,67572,22307,32594,646,65794,9182,24507,17613,95,52002,113695,66575
2002,MAR,34498,57348,8198,54004,54809,5042,41829,29731,30337,56521,53729,11248,8587,156363,1858,65719,8210,138066,27,9097,187,2255,295462,12754,522266,57923,27689,108885,102831,113395,80172,42,178021,148922,210,365,22486,300,150,7506,117227,13074,21873,54735,0,135,121607,50900,17606,20507,78997,109323,34830,56411,1745,93601,2985,77443,23153,230,23305,141766,158518
2002,APR,72528,76544,22400,38307,48710,6635,66326,42027,51268,32848,68305,11462,11828,192741,2437,92395,9295,90924,13,18887,585,5340,331852,10882,674470,47955,20069,105015,98860,136289,118132,80,196060,153933,210,640,25650,500,150,8520,162102,21309,24276,67320,90,168,161563,47652,25193,24459,72485,61472,48040,89073,15680,58446,170,42955,52832,520,15904,186682,279225
2002,MAY,163145,109130,56138,30481,44350,9169,97798,58935,72191,46021,73469,11382,26314,293015,25525,72730,9002,59925,109,82027,71676,9598,408987,37122,789882,164065,19152,123989,106162,141460,152395,670,273776,101747,210,17726,50253,676,250,23456,188346,54699,71889,132272,582,157,263001,58280,19676,36020,228491,41645,105262,135704,35473,54920,26259,48570,60342,1266,228642,295511,301163
2002,JUN,325441,101051,195007,19998,47671,46508,129210,44019,72778,69368,56850,9372,63192,419842,84916,36083,8512,46614,1537,225695,81396,13537,502154,40553,1159339,458491,18087,167021,71721,155026,320537,3197,415372,57377,9995,59572,54855,291,960,51294,219318,80180,175955,227767,1822,312,433902,84309,15570,54453,491045,33564,118442,164106,76734,47965,43718,52225,145138,7993,568144,436862,329355
2002,JUL,571119,96566,223994,15773,55980,32125,135104,34974,59930,87424,60572,7300,111421,406916,105422,54421,8691,52050,2364,585823,93032,16464,568408,43769,1359477,619451,20100,186727,109165,156474,312012,6533,1064956,68581,24407,82112,90372,661,775,91554,289792,75745,265553,212274,5752,164,699732,90034,9980,67449,653677,37835,153278,224404,120464,68120,47559,67415,236901,11589,794929,513789,347541
2002,AUG,636824,97631,219701,15895,55421,30032,124549,38388,61201,51345,69022,6125,93514,351286,60231,88906,6820,51891,2196,549161,92793,15174,520331,39205,1090431,549234,15083,177692,117591,144796,314204,6848,425455,56082,14162,64425,96069,738,775,82452,256113,51962,296000,189039,7615,161,856987,56716,16742,55199,598693,39101,169075,195518,119915,66682,48090,46528,151237,13438,663266,570914,322920
2002,SEP,392531,98581,100651,15016,40744,20399,130362,49280,78550,26968,54380,6727,74845,279230,30383,77880,3323,46264,331,305959,66191,11710,368543,22976,947207,360557,14658,87398,64234,147114,187148,1557,193631,61721,8711,24661,69009,400,420,59986,158911,48431,182609,99222,4416,193,420204,42714,11527,47732,428493,32300,99319,143243,65289,26155,25415,32707,41332,4571,413960,426684,312931
2002,OCT,271312,67373,39023,25371,53163,11413,77732,41444,58973,25783,37715,6809,37065,262022,254,87103,4696,82933,31,87651,1589,6287,324351,13991,1104852,122602,18435,125267,91907,124034,248675,252,180613,88251,250,998,54941,55,220,32275,141267,34395,106575,114086,383,90,217635,47076,4869,33779,183445,20982,69649,193166,25478,34653,10911,29297,17887,530,142702,300919,229989
2002,NOV,36589,23134,19121,24775,19746,3543,25971,12747,19185,19192,32613,10777,11148,147299,91,73353,4339,76566,13,17819,173,1445,217586,4614,676504,58652,15585,115349,83315,110665,78610,24,140202,120774,225,694,21833,200,150,10322,104066,9067,66658,48207,17,138,158942,24370,11360,18943,57455,49680,42811,112214,8484,50402,2405,24168,23302,60,11235,149828,112489
2002,DEC,14205,14200,6154,25946,17708,2823,16395,5121,5048,27221,31055,4290,7022,207938,27,61766,5000,83210,2,8334,173,1101,175065,2914,354249,60621,10829,93689,62284,66604,49419,171,94028,112920,225,462,17898,75,150,6003,92165,6037,52237,31619,14,138,135956,20929,6941,17191,68633,58459,36580,16143,971,60023,5420,28293,20627,35,19123,116311,75973
2001,JAN,18090,10566,9007,23336,31930,2468,21183,4110,7342,14130,32316,6256,7627,264954,42,74842,5561,130610,38,8380,95,1381,152246,1694,297855,55717,14032,120965,103761,53106,51640,23,68507,101426,210,279,17826,50,180,5862,84248,5953,31763,14737,66,0,137416,17192,9069,17519,62319,69639,24024,16916,625,69786,13541,20228,11090,25,44356,102455,61795
2001,FEB,23926,12868,5016,31723,38786,2153,21775,4900,8982,18060,27664,8316,5940,202007,252,68007,7178,159927,45,8451,76,1359,133442,2608,362356,55052,12379,128827,114919,69789,49950,49,95206,102687,210,251,16365,100,180,6417,76457,5890,29392,25680,45,0,106761,25291,7374,14290,66820,89031,21150,27839,583,74099,16639,26193,11195,95,48980,101897,53960
2001,MAR,35473,55082,8837,60987,43878,3944,39669,31114,27354,45753,32570,11490,11496,162218,464,110042,7490,142544,56,13677,144,1857,304407,10975,467539,59457,23395,136306,113721,99412,85289,73,225255,171438,210,353,22091,300,150,7785,116177,14448,25451,38198,129,0,123512,49591,34184,25037,73736,114921,29921,41798,1706,83482,5906,54842,15977,230,18485,142141,95231
2001,APR,76007,73213,18906,43056,47563,6319,70719,42864,60251,37275,42779,15294,11070,258546,861,90584,8700,105186,28,18388,123,5155,363932,10822,706543,53784,19693,127741,99261,131828,108564,96,232339,190339,210,650,25808,500,150,6875,156347,25140,30687,99276,302,0,186515,48340,24291,28134,82007,90538,49621,106794,15367,84435,546,53307,21264,520,28341,192936,207864
2001,MAY,157353,112865,60758,36080,50885,17649,108729,55109,72417,44475,57457,11680,40875,265973,25020,102728,9904,78059,93,90692,61901,10171,446090,36322,758423,181257,21264,121161,109766,134435,148536,914,268812,104431,210,17760,51912,703,250,25775,188844,50627,85145,159035,838,0,263442,56808,20065,35421,198797,50322,107500,131271,34347,55266,26552,62074,44684,1119,229085,315897,210707
2001,JUN,325242,99452,192749,17498,52035,29964,163102,41146,70812,63406,52617,9171,60955,372413,89229,58287,8857,63953,1457,230625,85945,10377,517870,53990,1085811,421604,18780,118356,129265,138813,308612,2763,501324,64616,11598,64955,78441,382,954,54387,218974,91085,179336,181665,2054,0,335889,88763,14268,46593,499970,39500,116582,155811,70200,60900,44273,54330,110638,6109,507737,434014,323759
2001,JUL,558641,100281,237981,16804,55535,42156,182108,40845,66766,85485,60541,8594,102047,385033,109881,103626,7957,61905,2077,490693,90261,15259,620638,60448,1373170,603133,22244,108463,135219,122298,342952,6139,1160953,76297,30027,83544,94654,591,791,84823,290654,112374,281377,208851,7737,0,538036,94267,13289,71978,749500,43414,156281,213461,117441,62161,47692,64493,167404,9616,724735,528849,321920
2001,AUG,630240,97985,254819,12117,52212,30943,179810,42685,67835,49739,66809,7196,98751,331307,99767,96219,6697,52413,316,485240,76561,14365,565883,51018,1121119,546323,17042,136615,149818,131560,244250,7055,408825,65376,15840,67655,89671,724,787,81285,255026,97236,269233,227856,9916,0,752472,61387,16880,55621,616789,39233,160246,182031,114881,40427,48313,51982,171601,8198,613965,591196,344531
